person_id,twitter,farcaster,linkedin,debank,twitter_likes,twitter_comments,twitter_reposts,farcaster_recasts,farcaster_replies,linkedin_recommendations,linkedin_endorsements,debank_transactions,twitter_followers,farcaster_followers,linkedin_connections,debank_followers,last_interaction,interaction_score
tw_12321512,@user_12321512,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_123371682,@user_123371682,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_123471855,@user_123471855,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_123480187,@user_123480187,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_123715869,@user_123715869,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12384312,@user_12384312,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1241441,@user_1241441,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12415722,@user_12415722,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124168590,@user_124168590,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1242511,@user_1242511,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124279923,@user_124279923,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124296976,@user_124296976,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124424508,@user_124424508,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124443269,@user_124443269,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124444856,@user_124444856,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124524869,@user_124524869,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124528830,@user_124528830,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1247691,@user_1247691,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_124886495,@user_124886495,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12491,@user_12491,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1249431,@user_1249431,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_125120339,@user_125120339,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_125159561,@user_125159561,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12534,@user_12534,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_125502743,@user_125502743,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_125547081,@user_125547081,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12555,@user_12555,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12591,@user_12591,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12595712,@user_12595712,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126042901,@user_126042901,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12611642,@user_12611642,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126247401,@user_126247401,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126391227,@user_126391227,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126444583,@user_126444583,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126478472,@user_126478472,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126530399,@user_126530399,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12661,@user_12661,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12681982,@user_12681982,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1268821,@user_1268821,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_126950931,@user_126950931,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127012541,@user_127012541,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127016368,@user_127016368,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127178017,@user_127178017,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127211957,@user_127211957,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127249741,@user_127249741,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12730882,@user_12730882,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12740542,@user_12740542,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12741,@user_12741,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127512810,@user_127512810,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127569781,@user_127569781,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127713437,@user_127713437,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12771872,@user_12771872,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127774725,@user_127774725,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127935456,@user_127935456,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127958577,@user_127958577,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_127973392,@user_127973392,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128087229,@user_128087229,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12815,@user_12815,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128216887,@user_128216887,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128246454,@user_128246454,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1282781,@user_1282781,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12830,@user_12830,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128302994,@user_128302994,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128358431,@user_128358431,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128453740,@user_128453740,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128522006,@user_128522006,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12853322,@user_12853322,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128559307,@user_128559307,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128594349,@user_128594349,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128626186,@user_128626186,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128956175,@user_128956175,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_128968339,@user_128968339,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_129005870,@user_129005870,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12925072,@user_12925072,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_129267848,@user_129267848,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_129279693,@user_129279693,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1294231,@user_1294231,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12946892,@user_12946892,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1294741,@user_1294741,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1295001,@user_1295001,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_129631184,@user_129631184,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_129676826,@user_129676826,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_12998732,@user_12998732,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13,@user_13,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13012632,@user_13012632,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13018112,@user_13018112,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13039372,@user_13039372,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130431562,@user_130431562,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130536405,@user_130536405,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13055232,@user_13055232,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13058232,@user_13058232,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1305941,@user_1305941,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130617778,@user_130617778,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130686234,@user_130686234,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130736391,@user_130736391,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130897520,@user_130897520,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_130922325,@user_130922325,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131029775,@user_131029775,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13104722,@user_13104722,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131047389,@user_131047389,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13109502,@user_13109502,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131257475,@user_131257475,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131294912,@user_131294912,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131333738,@user_131333738,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131350078,@user_131350078,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131532346,@user_131532346,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131537442,@user_131537442,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131601987,@user_131601987,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131613362,@user_131613362,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13166,@user_13166,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13176312,@user_13176312,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1317671,@user_1317671,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13180092,@user_13180092,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13185852,@user_13185852,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_131926467,@user_131926467,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13197822,@user_13197822,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13212522,@user_13212522,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_132253772,@user_132253772,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13229902,@user_13229902,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_132543607,@user_132543607,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13265572,@user_13265572,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13275962,@user_13275962,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13276422,@user_13276422,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_132805158,@user_132805158,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_132834166,@user_132834166,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_132875573,@user_132875573,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_133055665,@user_133055665,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_133107046,@user_133107046,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13317162,@user_13317162,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_133315738,@user_133315738,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13334762,@user_13334762,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13348,@user_13348,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13356642,@user_13356642,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13402072,@user_13402072,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134246842,@user_134246842,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134301914,@user_134301914,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13434622,@user_13434622,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1344951,@user_1344951,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134517120,@user_134517120,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13451802,@user_13451802,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134547857,@user_134547857,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134548250,@user_134548250,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134569487,@user_134569487,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13461662,@user_13461662,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13462442,@user_13462442,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134627129,@user_134627129,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13473182,@user_13473182,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13490452,@user_13490452,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134940306,@user_134940306,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_134943586,@user_134943586,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13494882,@user_13494882,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13504092,@user_13504092,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_135218281,@user_135218281,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_135235026,@user_135235026,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_135268094,@user_135268094,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13535762,@user_13535762,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13538172,@user_13538172,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_135704870,@user_135704870,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136018565,@user_136018565,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136035911,@user_136035911,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136046012,@user_136046012,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136103238,@user_136103238,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13626882,@user_13626882,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136311777,@user_136311777,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136450598,@user_136450598,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13655472,@user_13655472,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136745186,@user_136745186,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_136817960,@user_136817960,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13687132,@user_13687132,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13691782,@user_13691782,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_137046366,@user_137046366,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_137156454,@user_137156454,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_137454693,@user_137454693,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_137775682,@user_137775682,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1378,@user_1378,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13783772,@user_13783772,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13790282,@user_13790282,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_138003731,@user_138003731,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13811562,@user_13811562,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_138161425,@user_138161425,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13820672,@user_13820672,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13837812,@user_13837812,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_138416662,@user_138416662,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_138527390,@user_138527390,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13869742,@user_13869742,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_138831722,@user_138831722,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13894102,@user_13894102,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139095342,@user_139095342,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139162440,@user_139162440,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139188510,@user_139188510,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139479827,@user_139479827,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13967652,@user_13967652,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139761115,@user_139761115,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139848744,@user_139848744,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139872488,@user_139872488,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_13992132,@user_13992132,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_139990251,@user_139990251,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14038862,@user_14038862,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1405071,@user_1405071,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14058735,@user_14058735,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14062563,@user_14062563,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14063949,@user_14063949,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14067559,@user_14067559,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_140741639,@user_140741639,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14074515,@user_14074515,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14076231,@user_14076231,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14080429,@user_14080429,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14084454,@user_14084454,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14085070,@user_14085070,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14089195,@user_14089195,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14090859,@user_14090859,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14091091,@user_14091091,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_140955302,@user_140955302,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14101812,@user_14101812,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_141021153,@user_141021153,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14103291,@user_14103291,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14108346,@user_14108346,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14109485,@user_14109485,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14112756,@user_14112756,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14115587,@user_14115587,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14118444,@user_14118444,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14120151,@user_14120151,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14124529,@user_14124529,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14133447,@user_14133447,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14134204,@user_14134204,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14134908,@user_14134908,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14134942,@user_14134942,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14139971,@user_14139971,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14145493,@user_14145493,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_141508391,@user_141508391,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14153020,@user_14153020,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14154272,@user_14154272,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14155052,@user_14155052,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14155927,@user_14155927,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14157134,@user_14157134,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14160974,@user_14160974,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14162415,@user_14162415,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14165096,@user_14165096,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_141664648,@user_141664648,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14167618,@user_14167618,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14173097,@user_14173097,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14179545,@user_14179545,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14180105,@user_14180105,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14180231,@user_14180231,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14183551,@user_14183551,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_141861462,@user_141861462,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14190551,@user_14190551,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14193189,@user_14193189,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14197132,@user_14197132,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14199378,@user_14199378,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14199979,@user_14199979,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14200408,@user_14200408,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14202817,@user_14202817,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14203936,@user_14203936,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14207125,@user_14207125,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14207863,@user_14207863,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14208611,@user_14208611,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14208982,@user_14208982,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14211112,@user_14211112,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_142157505,@user_142157505,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14217624,@user_14217624,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14217740,@user_14217740,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14220046,@user_14220046,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1422311,@user_1422311,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14224219,@user_14224219,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14224719,@user_14224719,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14229096,@user_14229096,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14229141,@user_14229141,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14230524,@user_14230524,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14231571,@user_14231571,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14237001,@user_14237001,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14237677,@user_14237677,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14239638,@user_14239638,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_142401418,@user_142401418,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14246001,@user_14246001,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14248226,@user_14248226,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14249767,@user_14249767,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14255783,@user_14255783,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14262199,@user_14262199,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14262772,@user_14262772,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14267393,@user_14267393,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14269093,@user_14269093,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14269220,@user_14269220,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14270527,@user_14270527,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14271120,@user_14271120,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_142758563,@user_142758563,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14276679,@user_14276679,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14281905,@user_14281905,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14282153,@user_14282153,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14287409,@user_14287409,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_142875215,@user_142875215,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14289945,@user_14289945,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14293310,@user_14293310,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14296723,@user_14296723,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14300469,@user_14300469,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14303746,@user_14303746,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14304373,@user_14304373,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14306648,@user_14306648,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14313005,@user_14313005,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_143169862,@user_143169862,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_143232050,@user_143232050,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_143244854,@user_143244854,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14326533,@user_14326533,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14326840,@user_14326840,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14331688,@user_14331688,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14335262,@user_14335262,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14335880,@user_14335880,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14337677,@user_14337677,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_143381041,@user_143381041,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_1434251,@user_1434251,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14342564,@user_14342564,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14345566,@user_14345566,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14348594,@user_14348594,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_14353392,@user_14353392,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
tw_143540685,@user_143540685,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0
