from,to,strength,tier
tw_188186842,tw_404234051,8,mutual
tw_10824382,tw_16127088,8,mutual
tw_16901887,tw_18581803,8,mutual
tw_20576585,tw_60201129,8,mutual
tw_228974199,tw_92319025,8,mutual
tw_157652825,tw_175633082,8,mutual
tw_38070776,tw_61933836,8,mutual
tw_212293329,tw_235221017,8,mutual
tw_331720696,tw_440963134,8,mutual
tw_18949311,tw_36444947,8,mutual
tw_25766898,tw_32213158,8,mutual
tw_127935456,tw_384621304,8,mutual
tw_1249431,tw_4068821,8,mutual
tw_188499505,tw_90561258,8,mutual
tw_14934818,tw_17771860,8,mutual
tw_246619129,tw_30587085,8,mutual
tw_174639962,tw_288448212,8,mutual
tw_123480187,tw_63207451,8,mutual
tw_16954517,tw_807095,8,mutual
tw_33390855,tw_37591459,8,mutual
tw_208132323,tw_314316607,8,mutual
tw_124444856,tw_42950930,8,mutual
tw_23173615,tw_27167977,8,mutual
tw_16102671,tw_17882881,8,mutual
tw_280935165,tw_314316607,8,mutual
tw_16275037,tw_8362412,8,mutual
tw_116498875,tw_127249741,8,mutual
tw_197194092,tw_350978314,8,mutual
tw_19923638,tw_39839316,8,mutual
tw_105241998,tw_14183551,8,mutual
tw_18069427,tw_47161442,8,mutual
tw_17224642,tw_52330027,8,mutual
tw_172883064,tw_173732041,8,mutual
tw_16475194,tw_59804598,8,mutual
tw_36823,tw_4282171,8,mutual
tw_132805158,tw_15716046,8,mutual
tw_16901887,tw_94414805,8,mutual
tw_16453996,tw_18826638,8,mutual
tw_30109507,tw_48903480,8,mutual
tw_173732041,tw_47658184,8,mutual
tw_253160190,tw_262182509,8,mutual
tw_112939321,tw_135218281,8,mutual
tw_6978642,tw_7846,8,mutual
tw_14666401,tw_187744415,8,mutual
tw_1702611,tw_275686563,8,mutual
tw_10680802,tw_33358162,8,mutual
tw_19867072,tw_34476699,8,mutual
tw_17045060,tw_17366486,8,mutual
tw_18709570,tw_34068984,8,mutual
tw_236627583,tw_253160190,8,mutual
tw_203338499,tw_255022485,8,mutual
tw_14335262,tw_17431654,8,mutual
tw_136450598,tw_17365270,8,mutual
tw_22949668,tw_274153775,8,mutual
tw_199010047,tw_225160584,8,mutual
tw_159944448,tw_291378807,8,mutual
tw_166214735,tw_230245985,8,mutual
tw_110315478,tw_155969606,8,mutual
tw_158419434,tw_92336981,8,mutual
tw_102510292,tw_19371099,8,mutual
tw_135218281,tw_196680777,8,mutual
tw_128087229,tw_91105535,8,mutual
tw_14085070,tw_19767193,8,mutual
tw_307121607,tw_307721313,8,mutual
tw_22784458,tw_43933017,8,mutual
tw_252791673,tw_61819832,8,mutual
tw_14654965,tw_43292851,8,mutual
tw_123480187,tw_347701169,8,mutual
tw_3471,tw_37570179,8,mutual
tw_14180231,tw_325106566,8,mutual
tw_254442689,tw_63207451,8,mutual
tw_185699666,tw_26000424,8,mutual
tw_16134428,tw_26033920,8,mutual
tw_226570779,tw_299279865,8,mutual
tw_33191389,tw_9451052,8,mutual
tw_14134908,tw_5848412,8,mutual
tw_14692604,tw_51564922,8,mutual
tw_18628082,tw_222640532,8,mutual
tw_72206188,tw_96717383,8,mutual
tw_11666142,tw_14804903,8,mutual
tw_354139446,tw_367310802,8,mutual
tw_117306176,tw_16616109,8,mutual
tw_18121777,tw_25376226,8,mutual
tw_25376226,tw_59804598,8,mutual
tw_14282153,tw_66056460,8,mutual
tw_110896395,tw_75749026,8,mutual
tw_30782151,tw_418351996,8,mutual
tw_194403468,tw_92319025,8,mutual
tw_217932743,tw_65913144,8,mutual
tw_247823881,tw_92319025,8,mutual
tw_15062727,tw_28161405,8,mutual
tw_16815619,tw_7079062,8,mutual
tw_16674726,tw_19370213,8,mutual
tw_187371384,tw_196667709,8,mutual
tw_64455099,tw_6478202,8,mutual
tw_100581193,tw_437804658,8,mutual
tw_160813248,tw_74294087,8,mutual
tw_22408167,tw_3820911,8,mutual
tw_156176094,tw_17564647,8,mutual
tw_22784458,tw_63207451,8,mutual
tw_164880154,tw_208132323,8,mutual
tw_173732041,tw_181162395,8,mutual
tw_431863591,tw_513540148,8,mutual
tw_20935355,tw_45509346,8,mutual
tw_239141315,tw_52025380,8,mutual
tw_18194898,tw_28184452,8,mutual
tw_188614087,tw_199010047,8,mutual
tw_222221274,tw_29537723,8,mutual
tw_303643912,tw_426907745,8,mutual
tw_188108667,tw_190017453,8,mutual
tw_16157855,tw_223970563,8,mutual
tw_131029775,tw_480083825,8,mutual
tw_163622256,tw_383830013,8,mutual
tw_11027262,tw_15489348,8,mutual
tw_12121162,tw_20726422,8,mutual
tw_24476165,tw_42316573,8,mutual
tw_1084,tw_5848412,8,mutual
tw_12741,tw_793830,8,mutual
tw_11348282,tw_18174913,8,mutual
tw_14153020,tw_42958829,8,mutual
tw_15485441,tw_6480682,8,mutual
tw_22630294,tw_60970625,8,mutual
tw_21774546,tw_41662642,8,mutual
tw_16079941,tw_20904455,8,mutual
tw_12730882,tw_17053,8,mutual
tw_149538028,tw_336141383,8,mutual
tw_235216483,tw_26256596,8,mutual
tw_21770611,tw_23841368,8,mutual
tw_16031927,tw_65493023,8,mutual
tw_28719244,tw_48621884,8,mutual
tw_14269220,tw_16265412,8,mutual
tw_17703765,tw_74233,8,mutual
tw_217796457,tw_430182387,8,mutual
tw_30704824,tw_98942778,8,mutual
tw_25598800,tw_58497291,8,mutual
tw_16098603,tw_84200495,8,mutual
tw_29514951,tw_34805698,8,mutual
tw_299243917,tw_300461530,8,mutual
tw_137775682,tw_29823956,8,mutual
tw_169112757,tw_91637390,8,mutual
tw_15642029,tw_35293,8,mutual
tw_127211957,tw_75749026,8,mutual
tw_335538156,tw_76106023,8,mutual
tw_188499505,tw_20397258,8,mutual
tw_19358562,tw_314316607,8,mutual
tw_193545258,tw_27724827,8,mutual
tw_10671602,tw_90964854,8,mutual
tw_10350,tw_2529971,8,mutual
tw_181701688,tw_277649366,8,mutual
tw_191548936,tw_247521952,8,mutual
tw_196680777,tw_463952369,8,mutual
tw_291245327,tw_321405950,8,mutual
tw_115363439,tw_253246183,8,mutual
tw_123371682,tw_400689940,8,mutual
tw_73446048,tw_91105535,8,mutual
tw_138416662,tw_14133447,8,mutual
tw_5676102,tw_849131,8,mutual
tw_17221189,tw_93816184,8,mutual
tw_16547369,tw_209169572,8,mutual
tw_238289569,tw_42361118,8,mutual
tw_159944448,tw_56860418,8,mutual
tw_123471855,tw_14666401,8,mutual
tw_14058735,tw_97792782,8,mutual
tw_306361167,tw_58447555,8,mutual
tw_156082710,tw_221405974,8,mutual
tw_12121162,tw_85343184,8,mutual
tw_14506253,tw_18671559,8,mutual
tw_21870651,tw_376946114,8,mutual
tw_15937155,tw_610533,8,mutual
tw_212366734,tw_21549924,8,mutual
tw_21681252,tw_275608958,8,mutual
tw_14515313,tw_19370213,8,mutual
tw_17074440,tw_20713061,8,mutual
tw_32774989,tw_40150421,8,mutual
tw_17004618,tw_17025323,8,mutual
tw_13894102,tw_5650332,8,mutual
tw_14783047,tw_24004172,8,mutual
tw_101204352,tw_208549187,8,mutual
tw_14804903,tw_15006743,8,mutual
tw_14453798,tw_15222083,8,mutual
tw_290929161,tw_463999696,8,mutual
tw_19644592,tw_49492585,8,mutual
tw_154309021,tw_40580577,8,mutual
tw_15653423,tw_71606873,8,mutual
tw_3191321,tw_8285392,8,mutual
tw_311742646,tw_51899148,8,mutual
tw_51899148,tw_59804598,8,mutual
tw_229425177,tw_248883350,8,mutual
tw_15883704,tw_21415375,8,mutual
tw_134627129,tw_281238535,8,mutual
tw_21362105,tw_26604704,8,mutual
tw_21575193,tw_314801629,8,mutual
tw_19102458,tw_38318973,8,mutual
tw_124444856,tw_24239110,8,mutual
tw_112939321,tw_208549187,8,mutual
tw_439788025,tw_494852324,8,mutual
tw_170002596,tw_27744721,8,mutual
tw_18917281,tw_64046315,8,mutual
tw_57046177,tw_70736745,8,mutual
tw_15640349,tw_85701883,8,mutual
tw_110896395,tw_18264936,8,mutual
tw_300465643,tw_372499406,8,mutual
tw_20490915,tw_45416789,8,mutual
tw_16613128,tw_61853389,8,mutual
tw_12661,tw_9070452,8,mutual
tw_505977364,tw_56620346,8,mutual
tw_254457417,tw_276575319,8,mutual
tw_167112946,tw_181701688,8,mutual
tw_16956087,tw_28631509,8,mutual
tw_14103291,tw_174958347,8,mutual
tw_16588095,tw_24773177,8,mutual
tw_168769498,tw_25249814,8,mutual
tw_12595712,tw_156588288,8,mutual
tw_274153775,tw_354375115,8,mutual
tw_30484440,tw_35097545,8,mutual
tw_126950931,tw_89739704,8,mutual
tw_15135697,tw_316797838,8,mutual
tw_29705724,tw_299442187,8,mutual
tw_181774753,tw_37532342,8,mutual
tw_21060879,tw_83857172,8,mutual
tw_249950079,tw_292030309,8,mutual
tw_13434622,tw_36812452,8,mutual
tw_271753649,tw_290929161,8,mutual
tw_128087229,tw_211743260,8,mutual
tw_107608604,tw_95495271,8,mutual
tw_265732976,tw_369105326,8,mutual
tw_21681252,tw_261001122,8,mutual
tw_386064033,tw_68503464,8,mutual
tw_356003327,tw_381754880,8,mutual
tw_196667709,tw_57425153,8,mutual
tw_17915692,tw_214970887,8,mutual
tw_159223855,tw_79119341,8,mutual
tw_11272122,tw_3296721,8,mutual
tw_14160974,tw_5413042,8,mutual
tw_157829215,tw_88323281,8,mutual
tw_187132738,tw_354375115,8,mutual
tw_144040563,tw_17552077,8,mutual
tw_128246454,tw_251797393,8,mutual
tw_120020655,tw_95297220,8,mutual
tw_208132323,tw_216088014,8,mutual
tw_15846407,tw_18588279,8,mutual
tw_16549423,tw_43933723,8,mutual
tw_15111389,tw_15343773,8,mutual
tw_12,tw_8161232,8,mutual
tw_15083606,tw_39394932,8,mutual
tw_274153775,tw_291378807,8,mutual
tw_16186743,tw_20065440,8,mutual
tw_175431001,tw_195475105,8,mutual
tw_16660064,tw_9413072,8,mutual
tw_178381350,tw_83267360,8,mutual
tw_18666844,tw_34771668,8,mutual
tw_166214735,tw_238201669,8,mutual
tw_25464811,tw_321740656,8,mutual
tw_168224294,tw_87557311,8,mutual
tw_2529971,tw_819999,8,mutual
tw_175431001,tw_299279865,8,mutual
tw_180463340,tw_294290268,8,mutual
tw_14074515,tw_6450322,8,mutual
tw_430268163,tw_430313102,8,mutual
tw_262764726,tw_356190582,8,mutual
tw_212340401,tw_230006126,8,mutual
tw_47569242,tw_52695031,8,mutual
tw_17365270,tw_26329195,8,mutual
tw_7157132,tw_87764480,8,mutual
tw_18897157,tw_7065942,8,mutual
tw_112939321,tw_155951259,8,mutual
tw_11113,tw_2735631,8,mutual
tw_16040961,tw_31455711,8,mutual
tw_139990251,tw_219370782,8,mutual
tw_278142809,tw_43821761,8,mutual
tw_11661,tw_4833,8,mutual
tw_18142375,tw_44578328,8,mutual
tw_15222083,tw_1702611,8,mutual
tw_174172366,tw_371087884,8,mutual
tw_141508391,tw_15712979,8,mutual
tw_149276260,tw_254874192,8,mutual
tw_183663839,tw_318653596,8,mutual
tw_15532765,tw_15923118,8,mutual
tw_158604849,tw_506688854,8,mutual
tw_205720784,tw_27585831,8,mutual
tw_11435642,tw_1344951,8,mutual
tw_170675435,tw_36198161,8,mutual
tw_149308499,tw_31455711,8,mutual
tw_230484387,tw_230601773,8,mutual
tw_14155927,tw_14217740,8,mutual
tw_165436952,tw_189898898,8,mutual
tw_14180231,tw_79939283,8,mutual
tw_187744415,tw_29705724,8,mutual
tw_16112634,tw_8001572,8,mutual
tw_112939321,tw_302282272,8,mutual
tw_44539907,tw_95584250,8,mutual
tw_14620003,tw_16378486,8,mutual
tw_20047103,tw_32421348,8,mutual
tw_126391227,tw_86173523,8,mutual
tw_67418164,tw_98535426,8,mutual
tw_287906361,tw_295062437,8,mutual
tw_14483812,tw_14645160,8,mutual
tw_187144700,tw_48621884,8,mutual
tw_16102671,tw_290921816,8,mutual
tw_301297627,tw_321949882,8,mutual
tw_139162440,tw_17293897,8,mutual
tw_34244280,tw_46537966,8,mutual
tw_106812177,tw_95584250,8,mutual
tw_16736535,tw_5423502,8,mutual
tw_130431562,tw_32822382,8,mutual
tw_14511951,tw_18208354,8,mutual
tw_156082710,tw_302282272,8,mutual
tw_147973743,tw_207423144,8,mutual
tw_101204352,tw_236627583,8,mutual
tw_14139971,tw_16048740,8,mutual
tw_145845459,tw_196327549,8,mutual
tw_260556074,tw_76106023,8,mutual
tw_21554226,tw_43933017,8,mutual
tw_14575846,tw_5162861,8,mutual
tw_12591,tw_61133,8,mutual
tw_18119683,tw_25473689,8,mutual
tw_229523,tw_740983,8,mutual
tw_17868918,tw_27633075,8,mutual
tw_160237722,tw_461410856,8,mutual
tw_136817960,tw_19565333,8,mutual
tw_160959034,tw_20870216,8,mutual
tw_108796416,tw_24221229,8,mutual
tw_100581193,tw_221405974,8,mutual
tw_14589771,tw_5410072,8,mutual
tw_189875309,tw_272124345,8,mutual
tw_304411861,tw_512896378,8,mutual
tw_16928541,tw_9916402,8,mutual
tw_13275962,tw_17037417,8,mutual
tw_50570449,tw_512620911,8,mutual
tw_297358566,tw_307121607,8,mutual
tw_115363439,tw_216001584,8,mutual
tw_131029775,tw_287941702,8,mutual
tw_16234543,tw_171823143,8,mutual
tw_117306176,tw_43366650,8,mutual
tw_23238377,tw_64069241,8,mutual
tw_12298182,tw_16799897,8,mutual
tw_15102849,tw_19766517,8,mutual
tw_13462442,tw_14650791,8,mutual
tw_14666401,tw_92591481,8,mutual
tw_19288213,tw_21090871,8,mutual
tw_15048204,tw_15068719,8,mutual
tw_20291791,tw_8146732,8,mutual
tw_13229902,tw_20726422,8,mutual
tw_1899161,tw_2172,8,mutual
tw_357984457,tw_395472453,8,mutual
tw_112939321,tw_156279258,8,mutual
tw_141508391,tw_36993162,8,mutual
tw_61819832,tw_8226492,8,mutual
tw_117620953,tw_3828311,8,mutual
tw_110000195,tw_21315721,8,mutual
tw_338614678,tw_392468646,8,mutual
tw_14446902,tw_22643137,8,mutual
tw_14498622,tw_18715024,8,mutual
tw_30957034,tw_38070776,8,mutual
tw_29480700,tw_79005580,8,mutual
tw_197504076,tw_288448212,8,mutual
tw_116766267,tw_119706155,8,mutual
tw_17003204,tw_17023277,8,mutual
tw_367443729,tw_401029555,8,mutual
tw_12555,tw_22253,8,mutual
tw_170702519,tw_200214366,8,mutual
tw_15419775,tw_31067157,8,mutual
tw_17461978,tw_19058681,8,mutual
tw_172845432,tw_69772407,8,mutual
tw_190833564,tw_90057908,8,mutual
tw_61853389,tw_73181712,8,mutual
tw_208132323,tw_83943787,8,mutual
tw_200212364,tw_46537966,8,mutual
tw_17771860,tw_21208444,8,mutual
tw_158419434,tw_163238842,8,mutual
tw_459633467,tw_526438478,8,mutual
tw_7296332,tw_814304,8,mutual
tw_224160357,tw_232348338,8,mutual
tw_269905614,tw_83417972,8,mutual
tw_51536547,tw_55270849,8,mutual
tw_151060603,tw_63207451,8,mutual
tw_112915037,tw_79332579,8,mutual
tw_154639081,tw_177335809,8,mutual
tw_16929349,tw_17000625,8,mutual
tw_219370782,tw_246209510,8,mutual
tw_172251288,tw_37087096,8,mutual
tw_384452872,tw_389528105,8,mutual
tw_356190582,tw_83943787,8,mutual
tw_1405071,tw_17064600,8,mutual
tw_124528830,tw_317076339,8,mutual
tw_167112946,tw_196429355,8,mutual
tw_103661402,tw_211614808,8,mutual
tw_20315513,tw_36224771,8,mutual
tw_15174477,tw_78453,8,mutual
tw_16098603,tw_235216483,8,mutual
tw_116498875,tw_189898898,8,mutual
tw_15398974,tw_28161405,8,mutual
tw_18875718,tw_6206612,8,mutual
tw_15234657,tw_19720019,8,mutual
tw_44409315,tw_8001572,8,mutual
tw_14755105,tw_21415375,8,mutual
tw_12158,tw_15736190,8,mutual
tw_24752484,tw_9624742,8,mutual
tw_81110524,tw_9413072,8,mutual
tw_164686885,tw_306445007,8,mutual
tw_21602564,tw_63498052,8,mutual
tw_28933226,tw_4071981,8,mutual
tw_6650602,tw_817268,8,mutual
tw_16660064,tw_8541492,8,mutual
tw_20397258,tw_5442012,8,mutual
tw_16681542,tw_33884545,8,mutual
tw_226629405,tw_47083979,8,mutual
tw_17552077,tw_24585498,8,mutual
tw_118943387,tw_25952851,8,mutual
tw_21581503,tw_7093352,8,mutual
tw_10101462,tw_28609947,8,mutual
tw_149660084,tw_19040580,8,mutual
tw_17794004,tw_18826638,8,mutual
tw_18069427,tw_217932743,8,mutual
tw_166732373,tw_30680870,8,mutual
tw_11696732,tw_185306056,8,mutual
tw_106607901,tw_141021153,8,mutual
tw_59145948,tw_59157393,8,mutual
tw_105940693,tw_99712896,8,mutual
tw_15342811,tw_66691804,8,mutual
tw_134246842,tw_58119668,8,mutual
tw_21315721,tw_42977712,8,mutual
tw_14155927,tw_26853548,8,mutual
tw_357984457,tw_380847759,8,mutual
tw_216843160,tw_545020142,8,mutual
tw_24793429,tw_51536547,8,mutual
tw_18848018,tw_395029889,8,mutual
tw_131613362,tw_149538028,8,mutual
tw_252791673,tw_63053315,8,mutual
tw_204446054,tw_288448212,8,mutual
tw_1715051,tw_52768208,8,mutual
tw_257536805,tw_307458983,8,mutual
tw_21181059,tw_35097545,8,mutual
tw_18069427,tw_223247584,8,mutual
tw_19840198,tw_35722372,8,mutual
tw_120080638,tw_149027072,8,mutual
tw_272570677,tw_79119341,8,mutual
tw_24581397,tw_2869531,8,mutual
tw_271515500,tw_314912550,8,mutual
tw_328590469,tw_56860418,8,mutual
tw_14692604,tw_65913144,8,mutual
tw_1065921,tw_14269220,8,mutual
tw_177310174,tw_82853372,8,mutual
tw_134940306,tw_165436952,8,mutual
tw_159944448,tw_60869127,8,mutual
tw_43366650,tw_91480304,8,mutual
tw_231893190,tw_74440332,8,mutual
tw_24129206,tw_4620451,8,mutual
tw_268270621,tw_30957034,8,mutual
tw_292030309,tw_464435768,8,mutual
tw_300465643,tw_349872060,8,mutual
tw_36777024,tw_73019162,8,mutual
tw_184637613,tw_231975020,8,mutual
tw_122439303,tw_20273398,8,mutual
tw_2172,tw_989,8,mutual
tw_100581193,tw_302282272,8,mutual
tw_145306362,tw_361142565,8,mutual
tw_172883064,tw_461410856,8,mutual
tw_13109502,tw_14950586,8,mutual
tw_200559228,tw_270449528,8,mutual
tw_14445574,tw_21111896,8,mutual
tw_14603515,tw_27916985,8,mutual
tw_22997147,tw_48485771,8,mutual
tw_182108867,tw_236840136,8,mutual
tw_14331688,tw_749863,8,mutual
tw_173732041,tw_217856118,8,mutual
tw_301721565,tw_307121607,8,mutual
tw_15518450,tw_65537597,8,mutual
tw_108205076,tw_24713557,8,mutual
tw_156686588,tw_19242665,8,mutual
tw_13894102,tw_8001572,8,mutual
tw_300385517,tw_399651919,8,mutual
tw_120356530,tw_14808009,8,mutual
tw_117187783,tw_94454911,8,mutual
tw_11222,tw_12555,8,mutual
tw_11202942,tw_85501252,8,mutual
tw_1305941,tw_930061,8,mutual
tw_11019092,tw_71294756,8,mutual
tw_116941776,tw_291468308,8,mutual
tw_186284229,tw_98997127,8,mutual
tw_15224867,tw_71294756,8,mutual
tw_15154767,tw_16616109,8,mutual
tw_203338499,tw_395663037,8,mutual
tw_271515500,tw_292915903,8,mutual
tw_22705686,tw_252791673,8,mutual
tw_14922225,tw_43933017,8,mutual
tw_1065921,tw_26033920,8,mutual
tw_610533,tw_824168,8,mutual
tw_242013901,tw_43933017,8,mutual
tw_19091342,tw_25362174,8,mutual
tw_399644859,tw_411786274,8,mutual
tw_187722919,tw_37437574,8,mutual
tw_158604849,tw_521767788,8,mutual
tw_109635031,tw_19617190,8,mutual
tw_229039814,tw_297801196,8,mutual
tw_138831722,tw_89791957,8,mutual
tw_263002538,tw_271697994,8,mutual
tw_17053354,tw_30982580,8,mutual
tw_288485704,tw_92319025,8,mutual
tw_197504076,tw_204446054,8,mutual
tw_16890969,tw_21158690,8,mutual
tw_18753000,tw_36777024,8,mutual
tw_23045297,tw_3096071,8,mutual
tw_122439303,tw_8146732,8,mutual
tw_28048857,tw_96848570,8,mutual
tw_16954517,tw_19787000,8,mutual
tw_14229096,tw_283762107,8,mutual
tw_155951259,tw_190833564,8,mutual
tw_18826638,tw_22565101,8,mutual
tw_15488968,tw_19774817,8,mutual
tw_19731643,tw_45869573,8,mutual
tw_275003449,tw_36999171,8,mutual
tw_12321512,tw_17019535,8,mutual
tw_14750463,tw_15488968,8,mutual
tw_115943336,tw_15874998,8,mutual
tw_265685139,tw_269304313,8,mutual
tw_12193342,tw_7744592,8,mutual
tw_20273398,tw_27641634,8,mutual
tw_286109881,tw_333815274,8,mutual
tw_127973392,tw_178804881,8,mutual
tw_110880380,tw_59804598,8,mutual
tw_126247401,tw_54298937,8,mutual
tw_300012435,tw_325116715,8,mutual
tw_14498387,tw_71268322,8,mutual
tw_23822446,tw_276575319,8,mutual
tw_134627129,tw_43775164,8,mutual
tw_44473103,tw_55033682,8,mutual
tw_12740542,tw_2735631,8,mutual
tw_28434434,tw_36765490,8,mutual
tw_160237722,tw_451250774,8,mutual
tw_202003,tw_9641832,8,mutual
tw_136103238,tw_43333520,8,mutual
tw_15513604,tw_7713202,8,mutual
tw_234526497,tw_275937498,8,mutual
tw_15234657,tw_20273398,8,mutual
tw_43196716,tw_8146732,8,mutual
tw_115943336,tw_14747507,8,mutual
tw_18072400,tw_9890492,8,mutual
tw_172161833,tw_48939443,8,mutual
tw_17105214,tw_17693063,8,mutual
tw_19526770,tw_20543416,8,mutual
tw_59414975,tw_7801032,8,mutual
tw_15222806,tw_16929470,8,mutual
tw_198327282,tw_225160584,8,mutual
tw_1045521,tw_14692604,8,mutual
tw_430182387,tw_46209291,8,mutual
tw_144631425,tw_259842341,8,mutual
tw_2367911,tw_455186682,8,mutual
tw_455060666,tw_554402185,8,mutual
tw_148496087,tw_67819221,8,mutual
tw_140955302,tw_19644592,8,mutual
tw_127973392,tw_347508389,8,mutual
tw_243851563,tw_299279865,8,mutual
tw_3191321,tw_652193,8,mutual
tw_338305835,tw_38214426,8,mutual
tw_234056092,tw_44826769,8,mutual
tw_11924722,tw_235216483,8,mutual
tw_10206162,tw_16803215,8,mutual
tw_1702611,tw_35406821,8,mutual
tw_14108346,tw_9655342,8,mutual
tw_24641194,tw_71606873,8,mutual
tw_187132738,tw_317076339,8,mutual
tw_204054541,tw_42243120,8,mutual
tw_144320202,tw_25333193,8,mutual
tw_14270527,tw_3040621,8,mutual
tw_259445045,tw_72357609,8,mutual
tw_13012632,tw_8453452,8,mutual
tw_350322420,tw_88323281,8,mutual
tw_2172,tw_52758395,8,mutual
tw_18776605,tw_22412376,8,mutual
tw_195475105,tw_430182387,8,mutual
tw_17722816,tw_23404076,8,mutual
tw_14654965,tw_168688901,8,mutual
tw_126950931,tw_158804228,8,mutual
tw_15682352,tw_35664799,8,mutual
tw_14721658,tw_193553877,8,mutual
tw_113714296,tw_174445280,8,mutual
tw_141508391,tw_200212364,8,mutual
tw_260769396,tw_440963134,8,mutual
tw_17596468,tw_43170475,8,mutual
tw_1065921,tw_14180231,8,mutual
tw_329844524,tw_92319025,8,mutual
tw_16098603,tw_20904455,8,mutual
tw_65047891,tw_91835166,8,mutual
tw_11202942,tw_74440332,8,mutual
tw_24486637,tw_25598800,8,mutual
tw_18020120,tw_30313925,8,mutual
tw_139761115,tw_43292851,8,mutual
tw_15160273,tw_18021714,8,mutual
tw_144631425,tw_354375115,8,mutual
tw_28465635,tw_439788025,8,mutual
tw_188499505,tw_82139087,8,mutual
tw_128087229,tw_21549924,8,mutual
tw_255022485,tw_299279865,8,mutual
tw_15162193,tw_39839316,8,mutual
tw_14229141,tw_309366491,8,mutual
tw_190572817,tw_376946114,8,mutual
tw_153226312,tw_177251321,8,mutual
tw_14985228,tw_59524045,8,mutual
tw_15396961,tw_8501792,8,mutual
tw_151711230,tw_27078524,8,mutual
tw_29145184,tw_31377059,8,mutual
tw_134627129,tw_21870651,8,mutual
tw_14831118,tw_315868674,8,mutual
tw_123371682,tw_262764726,8,mutual
tw_6608332,tw_7377812,8,mutual
tw_17469289,tw_223970563,8,mutual
tw_146155608,tw_36385076,8,mutual
tw_119212062,tw_163203962,8,mutual
tw_130617778,tw_14506253,8,mutual
tw_258203336,tw_300842571,8,mutual
tw_14766418,tw_759003,8,mutual
tw_15134240,tw_6450322,8,mutual
tw_262802533,tw_280935165,8,mutual
tw_122557484,tw_87031118,8,mutual
tw_14647570,tw_16786966,8,mutual
tw_4068821,tw_9313362,8,mutual
tw_14224219,tw_20703666,8,mutual
tw_14139971,tw_16475194,8,mutual
tw_60968363,tw_8004732,8,mutual
tw_292608038,tw_343051634,8,mutual
tw_131333738,tw_21681252,8,mutual
tw_307721313,tw_394508134,8,mutual
tw_11161852,tw_19916625,8,mutual
tw_234018448,tw_370828867,8,mutual
tw_24216951,tw_27778893,8,mutual
tw_29304278,tw_31572616,8,mutual
tw_19617190,tw_27123985,8,mutual
tw_16674726,tw_25376226,8,mutual
tw_23179034,tw_90561258,8,mutual
tw_217796457,tw_274153775,8,mutual
tw_76091017,tw_76348185,8,mutual
tw_21060879,tw_51604309,8,mutual
tw_138161425,tw_30973292,8,mutual
tw_57069512,tw_99003454,8,mutual
tw_100318079,tw_394263193,8,mutual
tw_124528830,tw_163622256,8,mutual
tw_125120339,tw_225784456,8,mutual
tw_15473958,tw_20060293,8,mutual
tw_18228075,tw_22721166,8,mutual
tw_22679419,tw_242479442,8,mutual
tw_17733320,tw_24529777,8,mutual
tw_128302994,tw_14654965,8,mutual
